features,correlation
1237,0.23417683557458346
1325,0.23378314570108719
Neighborhood_IDOTRR,0.23305943342865895
1157,0.23272663620493408
733,0.2324292914129087
Neighborhood_OldTown,0.23223166331429237
950,0.2317869867697626
MasVnrType_BrkFace,0.23159234658310435
365,0.23157700393697453
1995,0.23050827594413054
1737,0.22954768005737736
587,0.22879846935320555
2102,0.2282109287018477
144,0.22755138286775967
757,0.2270482569216484
937,0.22697643669872547
1757,0.22662388960195004
786,0.22636704265661178
1974,0.2257145118212316
1392,0.2255724865247524
251,0.22512911287041373
1767,0.22475242968670991
758,0.22440919100328074
977,0.2242489654504073
537,0.22310863930740701
GarageType_BuiltIn,0.22302378893356525
363,0.22297414034228522
1036,0.22120772135784195
398,0.22035331357597224
1711,0.2200266035999783
348,0.21991727310582945
1585,0.21886386453195858
1476,0.21792332237548
341,0.21768753453718567
911,0.21729641317909854
59,0.21713488706892856
493,0.21713488706892856
2189,0.21713488706892856
538,0.21681730328411106
979,0.21629582491161348
2087,0.21613807559172152
516,0.21579355704411696
1721,0.2156738988294509
1913,0.21562632268922563
92,0.21489619764177695
2201,0.21480498600531014
213,0.21444122968272228
Neighborhood_Edwards,0.21409474366455467
347,0.21337549515509063
1148,0.21329626885415812
1044,0.21320295702229422
1034,0.213201643956656
226,0.21277690318912412
SaleType_WD,0.21237173286939773
69,0.2107597177246844
1469,0.2094890603486521
468,0.20936966075639935
690,0.2091525952172442
34,0.20903545058831105
1928,0.2088173098733709
1302,0.20879047352038513
453,0.20863610939956823
455,0.2085679786664325
211,0.2085377231391387
19,0.20825496326451173
954,0.20819317094676967
21,0.20818169970483888
2187,0.20791124801003819
200,0.20763696296637227
2164,0.20755702183552843
684,0.20748444609822178
156,0.20729790158138237
242,0.2072490918349974
484,0.2072490918349971
50,0.2072490918349971
707,0.20671357586188946
1220,0.20668981652654392
1912,0.20650865825011508
1580,0.2064302827408123
1503,0.20639708741049534
822,0.20608934364551124
941,0.2056077531599101
1760,0.20546818047341242
425,0.2049059649081075
1366,0.20447149306097492
522,0.20405353920928843
549,0.20399192305795194
1844,0.20375940443652513
1471,0.20373848013887996
1431,0.20372548460688508
1709,0.2035990772446986
1304,0.20338705041218497
344,0.2033583892986697
2163,0.20289874496934696
542,0.20274117507775347
324,0.20269263592280082
769,0.20172114012346848
939,0.20007206989245213
442,0.19993536556187
517,0.19990380598087604
BsmtFinType2_None,0.19962592489068412
BsmtFinType1_None,0.19962592489068412
8,0.19947507896023395
557,0.19947507896023395
2071,0.19922576011469778
179,0.1990054941814613
970,0.19884733601250867
RoofStyle_Hip,0.19858608441789177
599,0.19822541506922842
1780,0.19691811166401432
1145,0.19686281318016716
1226,0.19664665248222493
420,0.19635915866049453
1454,0.19633271797372745
432,0.1959362947265652
115,0.19586756165149083
685,0.19492606313552557
2090,0.19487522857544834
1808,0.19378786400418138
1929,0.19373910307436712
1565,0.19354041067890324
646,0.19328445050682536
320,0.19312166768166397
421,0.19282167466057443
564,0.19261263882633575
2125,0.19257744044566205
1714,0.19226220708387431
405,0.19209888477233103
1052,0.19197993217657672
1067,0.19197323277881678
1406,0.19187860272752266
717,0.1914531329526231
2196,0.18935571296154713
1249,0.18911967442545205
RoofStyle_Gable,0.18901321235224475
MSZoning_C (all),0.188373586978603
Exterior1st_Wd Sdng,0.1883126237476186
584,0.18827290416213366
539,0.18765991199212037
1480,0.18754773437771194
710,0.18723337674153798
551,0.18635191167275986
399,0.18632914292074873
1105,0.18575291182789805
Neighborhood_StoneBr,0.18559993005913994
2188,0.18402779514843534
Exterior2nd_Wd Sdng,0.1835208050723292
947,0.18249434333723097
1931,0.1824690062708987
719,0.18117543768768463
HouseStyle_1.5Fin,0.1810222300983046
461,0.18083448370369273
27,0.18083448370369273
331,0.18075642061974775
370,0.18043043488200328
219,0.17996931878587472
434,0.177645245955951
400,0.17736170219281808
377,0.17699413829978042
Neighborhood_BrkSide,0.1753725836910368
MSSubClass_MSC_50,0.17354332614770243
Exterior1st_MetalSd,0.17327333900369885
1334,0.17288545706744327
1010,0.17238323971074024
687,0.17076458011959003
Neighborhood_Somerst,0.17073230057913177
1677,0.17010371268419544
679,0.16941742028415288
1919,0.1692985204326614
1769,0.1685664522163511
Exterior2nd_MetalSd,0.16786739199549205
Neighborhood_NAmes,0.16673742981525988
1499,0.16572140998565849
1506,0.16375856304660918
402,0.1634020156828116
2069,0.16288399109008248
2181,0.16215876684635824
547,0.1614931075570249
1765,0.16142753662846074
1730,0.16079226596656523
SaleCondition_Abnorml,0.16060864040298964
247,0.16050476230162494
489,0.16050476230162417
55,0.16050476230162417
511,0.15998409344043804
2077,0.15988976303610106
394,0.1594146459636036
1849,0.15928628997728228
Foundation_Slab,0.1589840859802919
318,0.15734701679040133
266,0.1572822737815522
422,0.1569295482959946
1114,0.15682259127120216
920,0.15477534665666254
1234,0.1547360985377103
329,0.15418799873349698
1817,0.15374858532158495
1477,0.15303940378033173
1944,0.1529707275357301
519,0.15288998175338506
694,0.15287434521643617
513,0.15277816003019076
184,0.1526783540155254
1987,0.15249441893336507
1966,0.1516803436653174
681,0.1513704973300554
1459,0.15134168354343494
1789,0.15078265242571154
2100,0.1504699924922266
1505,0.15039860738319535
120,0.1500212718049845
Neighborhood_MeadowV,0.14936439090469952
Heating_Grav,0.14916299109773323
1294,0.14894379751582149
1745,0.14889400016251378
975,0.14877033667497697
665,0.14875987286435005
922,0.1484288632623035
LotConfig_CulDSac,0.14834785533965272
604,0.14805732696129753
430,0.14798346312306102
1612,0.14774169311039118
1669,0.14745315984955992
Exterior1st_AsbShng,0.14742232661706958
1570,0.1471332986568523
1072,0.14599894299972058
1679,0.14586536156303573
1019,0.14556786967089522
655,0.1453362909545629
35,0.14426409887630293
351,0.14396229217638232
824,0.14371634511464434
509,0.14364222684659
375,0.14363433252231683
657,0.14358637879994698
794,0.14337886349099954
2155,0.14259144323679276
1911,0.14232966094309688
1029,0.14185210554545566
230,0.1417779515148415
715,0.14165407753470793
1897,0.14160461706026384
2005,0.14113633750024998
1116,0.14107935471930116
1791,0.14100054201944107
871,0.1409649683279358
1658,0.14087195158253368
1254,0.14051126525120225
2024,0.13997594790111825
741,0.1391597892159153
Neighborhood_Timber,0.13896884871410586
469,0.1387119002997794
265,0.13858394703708296
317,0.13857528756475515
1819,0.13806999101356512
345,0.13790489360982955
677,0.1365829473469413
396,0.13652681611591722
BsmtFinType1_Rec,0.13571396114227155
1415,0.13564272068107155
559,0.1355677672959135
1832,0.13486595126291162
Heating_GasA,0.13427406108826068
Exterior2nd_AsbShng,0.1339325528624981
667,0.13344448749176696
2099,0.13339146917451422
500,0.13297448737462522
2128,0.13238479703068898
1872,0.13235645276124258
38,0.1319206939185558
BsmtFinType1_BLQ,0.13154034013060656
1420,0.13083655044697004
1021,0.1306259349445862
472,0.1304166211474758
Condition1_Artery,0.13033359798402377
1283,0.1303069105303545
409,0.12986392362286311
1339,0.12901419539287534
689,0.12883497575112113
526,0.1284033239072472
1799,0.12815230072455963
1213,0.1277943315612386
930,0.12747422117150806
2162,0.12742172563241455
392,0.12675999872712063
Neighborhood_BrDale,0.12552025802626107
383,0.12543307021270494
Condition1_Feedr,0.12526289759124098
2095,0.12515443428655848
1172,0.12509075608856837
1924,0.1249315345634418
1336,0.12466169099350106
2042,0.12376597661351772
Neighborhood_Sawyer,0.1229955778922684
1613,0.12294085159109717
BsmtFinType2_Unf,0.12230860910084006
2179,0.1213949489191536
MSZoning_FV,0.12034223760704915
Condition1_Norm,0.11936698515244437
1610,0.11926565167342561
RoofMatl_WdShngl,0.11891691738485528
1417,0.11838207085721224
1119,0.11834543567834852
Neighborhood_CollgCr,0.11833853313783088
1380,0.11809861720818542
1031,0.11792833990686886
1735,0.11778400789553127
1502,0.11755009973387101
2126,0.11731394533988719
2047,0.1171828826382644
925,0.11708821927300399
1667,0.11700676508665482
MSSubClass_MSC_90,0.11699630369824313
1375,0.11587834799063872
MSSubClass_MSC_160,0.11531274266573915
316,0.11494776502977042
1701,0.11367143302734307
1567,0.11323461198037305
809,0.1127896034404158
1024,0.11253996545163891
1377,0.11241672502459309
1827,0.11193660615401926
1292,0.11155614927839116
1456,0.11145861753928384
258,0.11129227898341336
828,0.11125945516870725
2119,0.1111774246134711
756,0.11047511329006214
601,0.11024481461373954
181,0.109798133761672
2010,0.10973233655988278
1614,0.10958597545736941
304,0.10944051326844546
1861,0.10939077658128167
1069,0.10893935281734998
2029,0.10892575190566284
MSSubClass_MSC_180,0.10861737158236706
68,0.10839542108161447
2007,0.10828144123264642
744,0.10823926954720094
117,0.10799361925298653
2098,0.1079928172859246
372,0.10792946066494094
132,0.10767030833613409
486,0.10765764271144268
1794,0.10734823549551614
972,0.10701379136056648
2026,0.1067145329306724
2044,0.10652901779711989
289,0.10648418597740313
1846,0.10605877515819427
52,0.10589745665311817
HouseStyle_1.5Unf,0.10571020082045586
244,0.10561402164994822
3,0.10543997915274642
195,0.10543997915274642
260,0.10543997915274642
1732,0.10490604109831096
MSSubClass_MSC_190,0.10488807945532477
1124,0.10473620526270393
2159,0.1046959288926268
1762,0.10463322741199371
292,0.10450262461202502
2173,0.10401056172074866
1822,0.1037939253639437
1715,0.10369788342552107
1602,0.10338125125770588
695,0.1031655292867592
227,0.10311681854909792
660,0.10266668859237309
280,0.10250687855824744
823,0.10247435759682998
1550,0.10234402347514364
275,0.10220780161189236
1151,0.10194148025781524
SaleCondition_Normal,0.10193486322364077
1930,0.10190852855662391
1492,0.10188945654074749
283,0.10148555936108215
MSSubClass_MSC_45,0.10144734812079376
295,0.10135559177500003
1251,0.10130631619324641
2061,0.10063972017197485
955,0.10030247576204722
712,0.09981884498796752
262,0.09952685014807806
527,0.09950149805634241
932,0.09943082135015924
686,0.0992701815692543
269,0.09921776805221146
2148,0.0990886043910027
1671,0.09852514913028387
958,0.09842341881480235
2172,0.09839942037976
1296,0.09824437554918106
2072,0.09820302536945576
2073,0.0981570641260433
1494,0.09808311849451135
2180,0.09806730740281874
272,0.09792697232776555
332,0.09782828950849952
1162,0.09746457932984441
1968,0.09744225861043179
770,0.0973758067660978
1874,0.09718913675243476
BsmtFinType1_Unf,0.09713310961258152
521,0.09696986756137872
75,0.09602021383900568
HouseStyle_SFoyer,0.09592246896538126
2177,0.0957047421316399
271,0.09557039396157388
1295,0.0951411824506159
264,0.09502739199206145
291,0.09486083737399613
1496,0.09484610095917959
Exterior1st_CemntBd,0.09447324117107603
1195,0.09368004956388477
1670,0.09317614877898771
MSSubClass_MSC_120,0.09301759326674126
2137,0.09296595131304532
288,0.09288492834294619
2079,0.09269955253136851
RoofMatl_CompShg,0.09222677885131417
1495,0.09220045269022223
1967,0.09217367202568612
Exterior2nd_CmentBd,0.09210614333493324
659,0.09191870564411184
1170,0.09183708176999643
1801,0.09177725756866482
349,0.09167967697704142
261,0.09161348717364994
1989,0.0916071456807152
1023,0.09123124431625025
1821,0.09109826297430264
259,0.09108407681698703
2124,0.09097841704342118
1873,0.09021074739572905
771,0.08982302398607503
2088,0.08950232336174797
1338,0.08940622624830406
LotConfig_Inside,0.08939210431764132
753,0.0891972237199625
797,0.08917265083791623
2078,0.08913017067240468
1126,0.08906417017150475
1703,0.08902180788894601
2147,0.0890218078889453
1772,0.08896192051254559
1337,0.08882290092720867
1988,0.08869304316725375
658,0.08862426129526842
1194,0.08837720790141561
924,0.08736805475283033
544,0.08734787262379708
427,0.08719329499076332
Neighborhood_Crawfor,0.08702743798284539
1022,0.08657666435765518
2160,0.08640651760879203
GarageType_CarPort,0.08599750679133897
1793,0.0859821305950108
404,0.08581649995993185
923,0.0858071240120308
SaleType_COD,0.08575803014551667
1820,0.08571525207078526
2115,0.0853913545984554
1734,0.08516356847051883
333,0.08512502335695522
1297,0.08496625326134201
2149,0.08463467205674076
1569,0.08416956166050531
367,0.08351034527247869
1642,0.08337505514695664
119,0.08325737149340193
1118,0.08299860430247484
1458,0.08286360601988123
1165,0.082807704060749
BsmtFinType1_LwQ,0.08255289035159967
1117,0.08219754919105485
371,0.0821537062301857
2112,0.08209016323407044
2144,0.08089296600752624
554,0.08087610423505655
183,0.08085259931526316
2089,0.08074782966078843
2129,0.08067700256998835
313,0.08059226267721215
1733,0.08054852626932829
1792,0.08037352863246808
Exterior1st_BrkComm,0.08029886768181045
2046,0.08029114647849873
1764,0.08029114647849869
1848,0.08029114647849868
54,0.08029114647849861
1379,0.08029114647849861
1419,0.08029114647849861
603,0.08029114647849861
488,0.08029114647849861
246,0.08029114647849861
429,0.08029114647849858
1071,0.08029114647849778
546,0.08029114647849751
1568,0.08021848739103798
2133,0.08005231073855672
1253,0.0800355869479868
1252,0.07998288652466791
323,0.07983317927298691
118,0.07976691448394486
Neighborhood_Gilbert,0.07894528187086605
299,0.07880706415004667
1457,0.07874406059061255
1219,0.07866589238254706
1164,0.07851251857122706
1899,0.07808234378747575
Heating_Wall,0.07800603248851902
1543,0.07790790852596505
257,0.07790070418025437
72,0.07770593438039904
277,0.07756817693776456
1898,0.07746905633439691
974,0.07746701690116532
MiscFeature_None,0.07743837845305489
762,0.07731767083423972
182,0.07711270320682292
2028,0.07705669336779701
2009,0.07705669336779701
1115,0.07697267844239282
Exterior1st_HdBoard,0.07648269630280591
1070,0.07626877544183955
545,0.07626877544183923
428,0.07626877544183917
1847,0.07626877544183894
2045,0.07626877544183881
487,0.07626877544183874
1378,0.07626877544183874
245,0.07626877544183874
53,0.07626877544183874
1418,0.07626877544183874
602,0.07626877544183874
1763,0.07626877544183873
795,0.0761698983518414
2138,0.07614464175545407
2132,0.07598780885544414
1896,0.07598247330449287
2145,0.07588910877316976
281,0.07584429683835349
2076,0.07565743804317508
714,0.07565033628676798
Neighborhood_ClearCr,0.0756039032954863
HouseStyle_1Story,0.07558294896998072
2168,0.07547825624761421
139,0.07547099736713728
2150,0.07537841810792446
1943,0.0752953915158287
787,0.07495982727616156
973,0.07490146634604135
279,0.07478035309338976
2136,0.07473532982379229
1702,0.07473532982379223
1218,0.07465174067605232
BsmtFinType1_ALQ,0.07458341534357096
1293,0.07452393616647175
2008,0.07449831181645801
2027,0.07449831181645801
286,0.07449145538568291
1964,0.07428694351762156
518,0.07421131752573486
1946,0.07416444869502668
2204,0.07406590662032699
496,0.07406590662032699
62,0.07406590662032699
309,0.0740063815133171
1163,0.07391610222212495
1955,0.07360780851505684
1604,0.07336906200773423
343,0.07332124971154369
268,0.07319894443112403
1985,0.0730566603961538
1945,0.07299050545807903
2139,0.07297893521361566
276,0.07295559465125469
548,0.07267775549289916
MiscFeature_Shed,0.07262918196316794
1020,0.07258688861854462
1387,0.07255954321399896
300,0.07239374752939055
2134,0.07236592774939303
70,0.07232254919765894
MSZoning_RH,0.07227596843385956
734,0.07206968621846264
1766,0.07206299564594568
2063,0.07173049214983597
713,0.07173024199731508
263,0.07172978496615005
722,0.0716841693100991
254,0.07158993357753807
1886,0.07156597073737582
1829,0.07130810391521247
290,0.07122708301493959
1883,0.0705078454840388
502,0.07047048562236549
Neighborhood_Veenker,0.06986137709754542
921,0.06972306992094883
270,0.06954752805738346
1626,0.06950485706355568
1871,0.06888227255825889
656,0.06886533300799771
1603,0.06880400884761433
1531,0.06865014556210965
1161,0.06862790473745325
1965,0.06858652748313253
2127,0.06857998014628026
401,0.06838139961334072
1160,0.06824525723061126
335,0.067971782728513
982,0.06790101886295553
1986,0.06774043792793501
1668,0.06731065290871291
763,0.06727784665756761
1790,0.06726570311639464
437,0.06705956648192184
56,0.06703686213243938
490,0.06703686213243938
870,0.0670045427485746
1690,0.0669655593202919
2062,0.06647677268479853
1601,0.06635539669370039
431,0.0658345651577727
2111,0.06555386451732681
2113,0.06555386451732663
403,0.06554240873693792
2157,0.0654452932416577
815,0.06531459354567748
2171,0.06531000640045123
SaleCondition_AdjLand,0.06495751477371083
1068,0.06455457908591261
1250,0.06426612265179878
1439,0.06395496813664564
1956,0.06360930226249857
1672,0.06354752940965308
1460,0.0629668950720571
1818,0.06286045310493532
2043,0.06268261695922517
2158,0.0624880222023825
2015,0.06239972453384526
342,0.062343936720409436
1850,0.06233296157724212
1990,0.06228968538699619
121,0.06220864454724166
100,0.062199507256281
2006,0.0621197142891756
670,0.06204637757627756
MiscFeature_Othr,0.06190492937620063
2017,0.06179919356284201
185,0.06169916719958895
Condition1_PosN,0.06160157333442307
1770,0.061519123155981105
Neighborhood_SWISU,0.0613425508396557
1926,0.06134070742135549
Neighborhood_NWAmes,0.061247936203426945
314,0.061115197312449285
820,0.06109463682928387
1571,0.0610587927832812
821,0.06104406309096847
301,0.06103139160857653
2054,0.06086789890168476
1455,0.06061504334774261
1566,0.06061287225991228
Exterior1st_WdShing,0.06051991046734621
2165,0.06045048199119934
2025,0.060361243514764316
520,0.06000804847022391
116,0.05989511146670972
1845,0.05977973115427329
298,0.05974574791983648
1416,0.05964930611438175
336,0.05946348967704962
1969,0.0594123600559548
1623,0.05935547091480365
180,0.05915546323556531
1731,0.05902551502306897
2105,0.0589649685395746
552,0.05891177075656648
600,0.05884274039346996
243,0.058842740393468033
51,0.058842740393468033
485,0.058842740393468033
1376,0.058842740393468033
1761,0.05884274039346797
410,0.0587830775273089
369,0.05875556646942512
248,0.058667724717217574
352,0.05861145169636513
334,0.05847796255121924
1335,0.05845557394727804
Exterior2nd_Stucco,0.058233901287370035
2143,0.058186199339136005
2036,0.05796150235802008
198,0.0579104440146643
2192,0.05783503149403339
1856,0.05767611045691581
2154,0.0576474165821318
976,0.05763459675609502
971,0.05745358332671014
2,0.05736397339629752
194,0.05736397339629752
297,0.057321354057970966
Exterior2nd_Brk Cmn,0.056966913706677814
Condition2_Feedr,0.056849939199510396
2034,0.05674165769655946
2167,0.05635090237732013
716,0.05611690629622744
368,0.055864628347582636
1517,0.05575068591714768
605,0.0555813556871736
711,0.05532726383202581
1385,0.05520386850748463
1421,0.05494425639231978
MSSubClass_MSC_20,0.05491505224706333
Condition2_PosN,0.05487687176492384
207,0.054801024897253386
Condition2_RRNn,0.054602267993786945
Heating_Floor,0.05459320323337962
28,0.054501293720868066
462,0.054501293720868066
220,0.054501293720868066
1942,0.054467845543887054
311,0.054422900975745606
1197,0.05434426489095373
775,0.05423563905217994
Exterior2nd_Wd Shng,0.05394481639278278
2190,0.05314144289517788
RoofMatl_WdShake,0.05297440469114737
1483,0.052943043753003516
1541,0.052614269549379346
Condition1_PosA,0.052547940488872937
1045,0.052509758041708404
303,0.05235621920938383
1529,0.05229316372331021
850,0.05210374211551111
1344,0.051896929808808084
BsmtFinType2_BLQ,0.0517390432063916
839,0.051692501140193435
1427,0.051526902867690065
754,0.05131614170216312
1514,0.05117632689497538
1507,0.05117585826341907
997,0.05099624715379319
1535,0.05097993043613038
767,0.05091875563999924
1922,0.05091875563999924
1875,0.05074883343177178
1432,0.05069708472215241
1633,0.050430988945360126
1092,0.05025401157668163
134,0.05014772804329752
577,0.05003701022461682
Exterior2nd_HdBoard,0.04996042849455991
768,0.049883058098227705
1923,0.049883058098227705
157,0.04974062837740563
93,0.04973900288135354
1648,0.04971432830906679
278,0.049639555396507364
2174,0.049614173593622156
SaleType_ConLD,0.049507748243314526
RoofStyle_Gambrel,0.04942555533332891
191,0.049119973000874666
136,0.04893005510665587
1508,0.048887270908008484
2197,0.04887224177617509
Condition2_Norm,0.048707011978716255
2142,0.048627195980184425
543,0.04859553281404654
720,0.04853241853916817
1227,0.0481435913801413
BsmtFinType2_ALQ,0.047972336507928655
806,0.04748142636224005
1196,0.04747914392817034
2153,0.04736464715060744
798,0.04714055842801962
1542,0.04690591251796835
1204,0.04683928616119987
742,0.0467376158297661
1991,0.04665662842868164
1518,0.046656342288052544
1624,0.04652213962149763
2030,0.046258249133936606
1918,0.04624571718238223
2011,0.046213144949958485
1255,0.0459590587287782
2097,0.045869590894570114
SaleCondition_Family,0.04555662000629997
Exterior2nd_ImStucc,0.04493270829636101
2048,0.044491117543756745
512,0.04443630506331949
1188,0.04431324438142615
816,0.04430471265395037
Condition1_RRAe,0.044013036764225896
127,0.04399285573639301
Exterior1st_Stucco,0.0439692026947775
Condition2_PosA,0.04376902614461436
948,0.04375451665614801
1876,0.04358719053785879
MasVnrType_BrkCmn,0.043573446978483095
1312,0.04351417226817846
366,0.04346959302335839
869,0.043431783457188206
1425,0.04307285791998273
1605,0.0426944658096727
SaleType_Con,0.042657784990730405
Exterior2nd_Other,0.04254728916146874
MoSold_Apr,0.04254255267973129
2064,0.042418327602684984
1823,0.04225363898315925
661,0.04222287566213902
Condition2_Artery,0.04210774647180808
Neighborhood_Mitchel,0.04203193024584189
1504,0.041603281034730495
2195,0.04143805644126701
60,0.04143805644126701
494,0.04143805644126701
1647,0.04097175474423011
688,0.04092469172278986
1740,0.04079224182056412
395,0.04065617683550238
1704,0.04063292950558117
1340,0.04057103211746213
2060,0.040427526096730074
1393,0.04017487482154028
Exterior1st_Stone,0.0401186422178575
1581,0.04002101815875752
1736,0.03984917947109968
1795,0.039656753474142915
MoSold_Sep,0.03964993709585419
SaleType_Oth,0.03962751470030256
MoSold_May,0.039531346720707176
Neighborhood_Blmngtn,0.039525266309274804
898,0.039519230335768214
435,0.039431038414606816
745,0.039425411622657
1466,0.0393612004999387
1073,0.03921313784021592
611,0.03913457200898138
2169,0.039070194098356444
980,0.03843317967949359
1645,0.03843313255926916
1748,0.03808733899330242
1381,0.03796128961525182
MSSubClass_MSC_85,0.037820507738053524
926,0.03756388008619304
SaleType_ConLw,0.03733366249349283
362,0.03716027627274504
1210,0.03715780034026779
747,0.03708003041462726
1493,0.03704899179803255
284,0.03685560226055799
10,0.03682146866393359
7,0.03677411651295398
499,0.03677411651295398
1270,0.036635685818456686
306,0.03661328489466506
1207,0.03641937034785742
385,0.036245254748080685
1970,0.036091200745272244
1259,0.03565076101299854
YrSold_sold2007,0.03563255087143874
2092,0.03554680936770955
883,0.03550430028771282
1577,0.03540622955641001
252,0.03539443760919098
2052,0.035225010894257676
441,0.03509329144362458
1627,0.03490200405519773
1925,0.03485957832490849
444,0.03474312218993835
1177,0.03472335318579983
1901,0.034624952423608246
426,0.03437944781094649
Neighborhood_SawyerW,0.03427001688207133
1616,0.033897066194999166
274,0.033714781799693096
Exterior1st_AsphShn,0.0335088673037332
1182,0.033507748556485674
1617,0.03299200110471142
1515,0.03290189603655977
1526,0.032789382241308
1198,0.032777913173388316
1628,0.032443535208977824
413,0.03237131006319546
1209,0.03210669416542685
HouseStyle_2.5Fin,0.03168373255722852
1700,0.031632131219079825
1190,0.03152221389098187
1273,0.03150712341308848
875,0.031331661784152566
633,0.031215244512209306
MSSubClass_MSC_70,0.031089251263569304
Neighborhood_NPkVill,0.03107085857687798
2059,0.03104197266048053
1208,0.030983161566169887
1513,0.03096751698193389
GarageType_Basment,0.030933697085434458
MoSold_Jan,0.030819204812616335
1120,0.030529948018700844
164,0.030513467036478815
MoSold_Nov,0.03045209047823039
1525,0.03043436341029464
20,0.03032652646400137
Exterior2nd_CBlock,0.03030997834378529
Exterior1st_CBlock,0.03030997834378529
Exterior1st_BrkFace,0.030244896998741458
507,0.03023844795361803
1353,0.03020343641514574
1636,0.03020199482024606
1205,0.02994790237659499
Exterior1st_ImStucc,0.029641114582021497
1202,0.02951421488798184
1947,0.029471843244591373
1908,0.029457191722072545
212,0.029418133012749256
273,0.029385281291151043
454,0.029353774844086977
1193,0.0293231280912221
BsmtFinType2_Rec,0.029136754822886662
1673,0.028663413735743628
449,0.028452966854615503
199,0.028324404594390583
807,0.0276126480215759
1261,0.027325512992005613
940,0.027209699213453713
675,0.027130209303918084
2114,0.027129825702476355
766,0.027043877147337938
302,0.026839181092539598
RoofStyle_Shed,0.026675978682710502
1854,0.026671508429757667
406,0.02657012157145351
2121,0.026567210946251255
2146,0.026567210946251224
MiscFeature_TenC,0.026567210946251224
2120,0.02656721094625119
2135,0.02656721094625119
2116,0.026462617007221162
523,0.026436790933026366
609,0.026399817111139444
Heating_OthW,0.026193972711170153
Heating_GasW,0.026111696023581182
15,0.02609083096648023
1539,0.025917590835685837
346,0.025674688794977935
1138,0.025524469366814906
2081,0.025305160638142206
1625,0.025240674605521343
2156,0.025176658842942293
HouseStyle_2.5Unf,0.025149639169110366
1186,0.025080697227102898
SaleCondition_Alloca,0.024975784966845375
1187,0.024954018791059646
680,0.024747663432398273
1175,0.02470643829567495
860,0.024653282348085902
1077,0.02449037426415092
Exterior2nd_AsphShn,0.02440702558270905
1216,0.024345480929748472
RoofMatl_Membran,0.024299237015776104
Exterior2nd_Plywood,0.024058696240396495
1699,0.02381558397899488
1519,0.023705830410001412
873,0.02349821432016656
901,0.023492102766280606
RoofStyle_Flat,0.02347686757434872
872,0.023260439597329447
2130,0.023250085445541878
1511,0.023007075460847383
SaleType_CWD,0.022883994319533595
1180,0.022783800506261536
Condition1_RRNn,0.022767670290362318
LotConfig_FR3,0.0225347607265205
2093,0.022510375633461924
2094,0.022510375633461633
1533,0.022510375633461387
1510,0.022510375633461355
1532,0.022510375633461224
1637,0.02251037563346099
1638,0.022510375633460686
2122,0.022451702276536513
569,0.022270780943349836
1181,0.022024787683677202
2152,0.022015612452698383
85,0.022015304760853744
1591,0.02200990802377375
1516,0.021960496344219566
1201,0.021917238343061484
282,0.02188184910584188
1635,0.021817910985522496
1712,0.02156077527535806
382,0.021547381672511644
2203,0.02145057656264795
1037,0.021419238188668182
YrSold_sold2010,0.021199741643852736
1509,0.021098597107980486
YrSold_sold2009,0.020995102876407202
1130,0.02095931580620833
BsmtFinType2_LwQ,0.020858443351187857
2096,0.020841823755377284
202,0.020743283304278486
1639,0.020640919794223226
MoSold_Jul,0.020552584906734332
1199,0.020548978697672877
1025,0.020501759249599658
1643,0.02039317095012499
1184,0.020312800126762447
149,0.020276403456445918
MSSubClass_MSC_40,0.020160345809985696
GarageType_2Types,0.02008570862886559
1206,0.019984634197945838
1346,0.019976943955589705
1179,0.019883531817270803
MoSold_Dec,0.019659064852538894
1200,0.019641432457882812
2202,0.019633390965819016
2141,0.019509627396406354
2101,0.0191242991233462
1921,0.019112798868957122
MoSold_Aug,0.01896690865745304
818,0.01884688805448368
1600,0.018811980652464432
530,0.018582925475966693
Exterior2nd_Stone,0.01843423467402516
Neighborhood_Blueste,0.01831641039983743
636,0.01813092006503125
1141,0.018093279177167524
1473,0.018017467917088158
1884,0.017879975344756
1900,0.01761028314443387
1189,0.017164635826525033
1620,0.01692572599772652
Condition1_RRAn,0.016777650596123076
1178,0.016677943313542578
361,0.0165505644486648
1632,0.016540708422348307
1527,0.016518998364050134
1512,0.01629461442889901
1298,0.01625549018992221
315,0.016039604414028737
882,0.01571470586717381
1870,0.015230071236110908
1524,0.015109991909793175
312,0.014858386775688714
1705,0.014751312640278142
1000,0.014629383539690306
765,0.01462846886912949
Foundation_Stone,0.01461595526677408
1095,0.014598547378744027
YrSold_sold2006,0.014391479115765687
1497,0.014089463717676592
Exterior2nd_BrkFace,0.01390283688115582
2118,0.013894767649498568
310,0.013870388518004876
1530,0.013832722324121837
1079,0.013546616100803871
1641,0.01305938767079681
1498,0.013011002002146515
Condition2_RRAn,0.01291400307111764
RoofMatl_Roll,0.012868522950121359
800,0.012792396542419883
189,0.012705224362984303
360,0.01268960645953507
440,0.012629672484853843
6,0.012629672484853843
1212,0.012581704166460988
Condition1_RRNe,0.012476948225562478
YrSold_sold2008,0.01243393341153661
1948,0.012313772484130365
296,0.012288610216469159
Exterior1st_Plywood,0.012181644346376416
1713,0.011903881943966202
1464,0.011878922558894129
2123,0.011872840411357595
338,0.011823971844072885
HouseStyle_SLvl,0.011815200171254044
2117,0.011706244499658368
1192,0.011659463888830145
2075,0.011632388176245892
1920,0.01129042212747087
2109,0.01121518624219016
1621,0.011158714569567102
874,0.011139644008137025
